lineblock_id,style,translation_text,model,prompt_version,status,error,review_status,source,edited_at,edited_by_user_id,created_at,updated_at
a00c1e26-d4c9-4c95-8a47-7cf47fcca36a,plain_english_chatgpt_v1,"Oh Fate, please don’t be so harsh! Death is the best way to hide her shame that anyone could hope for.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
22345f93-c623-4a69-9c1d-40379e188ef6,plain_english_chatgpt_v1,"""Hey there, cousin Hero!""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
73bd0f2e-7779-4f64-aece-c6a785c2aca1,plain_english_chatgpt_v1,"""Don't worry, lady.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
e8d1a55a-b3d9-47e8-b080-961b1ab8ef58,plain_english_chatgpt_v1,"""Are you looking up?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c5517ae9-e3ca-4315-b8e6-2bfd8b00eda0,plain_english_chatgpt_v1,"""Yes, why shouldn't she?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
a321f04b-fb59-49ae-99ca-9221479c52db,plain_english_chatgpt_v1,"""Why? Doesn't everything on earth blame her? Could she deny what is in her blood? Don't live, Hero, don't open your eyes; if I thought you wouldn't die quickly, I would hurt you with my words. Am I sad that I only had one? Did I complain about how nature made you? Oh, having you was too much! Why did I have you? Why were you always so beautiful to me?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
38dd8d78-8668-4766-b628-33f153b73985,plain_english_chatgpt_v1,"""Sir, please be patient. I'm so amazed that I don't know what to say.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
8077cb05-9228-4c28-8339-894ef6259a9b,plain_english_chatgpt_v1,"Oh no, my cousin is being wrongly accused!",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
4cfa035d-ac2b-4bbb-aeb2-ff16583492e8,plain_english_chatgpt_v1,"""Did you sleep in the same bed with her last night?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
78d42f82-3d55-4a11-b837-14a4f67f1101,plain_english_chatgpt_v1,"""No, really, not at all; but until last night, I have been sleeping next to her for a whole year.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
14431291-cfcb-412f-84de-a0254f2416d2,plain_english_chatgpt_v1,"It's true, it's true! What was once locked up tight is now stronger! Could the two princes and Claudio, who loved her so much, really say bad things about her while crying?",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
db27d042-adaa-40c4-8769-adc0fa9bd378,plain_english_chatgpt_v1,"Listen to me for a moment; I've seen the lady blush a thousand times, and there's a fire in her eyes that can burn away the mistakes these princes think about her. Call me foolish if I'm wrong, but I believe this sweet lady is innocent of any wrongdoing.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
401d903b-30a7-4e39-9ee6-537f3ddfcf70,plain_english_chatgpt_v1,"Brother, it can't be. You see that the only good thing she has left is that she won’t lie and make her situation worse; she doesn’t deny it.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
18ad2d2e-e489-4131-937c-fd4a98b42dd7,plain_english_chatgpt_v1,"""Lady, who is the man you are being blamed for?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
7e163240-fb3f-47bd-9a0c-6370a3ec31a5,plain_english_chatgpt_v1,"""Those who say I did something wrong know the truth; I don’t know anyone like that. Oh, my father, if you can prove that I talked to anyone at the wrong time or argued with anyone last night, then you can reject me, hate me, or even hurt me!""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
00eaeb91-22b1-4d04-ad95-a1b76dc182be,plain_english_chatgpt_v1,The princes are acting very strangely.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
4b0d2452-1034-464b-ad56-295fbcd7bc93,plain_english_chatgpt_v1,"Two of them really care about honor; and if they make a mistake here, John the bastard is the one who does bad things.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
fe0420ef-2cd4-4854-9964-26bd8bca2e8a,plain_english_chatgpt_v1,"""I don't know. If they are telling the truth about her, I'll hurt her; but if they are lying about her, the most arrogant one will pay for it.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
476b019d-1937-4e7a-8b46-d7d91c3a86ef,plain_english_chatgpt_v1,"Wait a moment, and listen to my advice. Keep your daughter hidden for now and tell everyone she has died. Act sad and put up a memorial for her.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
516b9b4f-c365-409d-b09b-cbde822ba8b1,plain_english_chatgpt_v1,What will happen now? What will this cause?,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
0d5ec867-6297-4fe2-bd44-c9b6399e6eb4,plain_english_chatgpt_v1,"If she is treated well, people will feel sorry for her instead of blaming her. When she dies right after being accused, everyone will feel sad and forgive her. We often don't appreciate what we have until it's gone, and Claudio will realize he was wrong to accuse her when he hears she died because of it. Let’s hope everything turns out better than I can predict.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
b53001db-007e-4cdb-abf7-38cd8e762dc8,plain_english_chatgpt_v1,"Mr. Leonato, let the priest help you; even though you know I care a lot for the Prince and Claudio, I promise to handle this matter quietly and fairly, just like your soul should care for your body.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
8c144464-57ea-4ee1-8a81-1f95617a28a7,plain_english_chatgpt_v1,I am so sad that even the tiniest thing can affect me.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
0b9e7585-d413-4d2d-8bff-00cf6307a717,plain_english_chatgpt_v1,"It's agreed. Come, my lady, you must let go to truly live; this wedding day might just be delayed; be patient and hang in there.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
5bd8d22e-18b0-4817-832e-889b6c3a86ad,plain_english_chatgpt_v1,"""Beatrice, have you been crying this whole time?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
95e70782-8852-41ea-80d2-19ae025ec27d,plain_english_chatgpt_v1,"Yes, and I will cry for a little while longer.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
e208441f-f139-407a-994d-988b6b680d02,plain_english_chatgpt_v1,"""I don't want that.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
acb73533-2cfa-4be0-8e69-b6cf288be688,plain_english_chatgpt_v1,"""You don't have to worry, I'm doing it because I want to.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
60b37516-bbd2-4d39-be6c-5e3ccc6e2c49,plain_english_chatgpt_v1,I really think your nice cousin has been treated unfairly.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c8b4b356-e941-4baa-92f3-a78a057fd306,plain_english_chatgpt_v1,"""Oh, how much I would owe to the man who helps her!""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
770d503f-f84c-43b8-9b01-a4af677c6f51,plain_english_chatgpt_v1,"""Is there a way to show such friendship?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
d84bbeac-165f-4756-bf68-89b68be7141d,plain_english_chatgpt_v1,"It's a fair way, but I have no friend like that.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
2deb0b73-662c-47ff-bd88-ae23491879a0,plain_english_chatgpt_v1,"""Can a man do it?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
32af9f68-a431-471b-bfcb-9934be147b46,plain_english_chatgpt_v1,"It's a job for a man, but not for you.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c775cace-6202-4811-8dd2-50f5bd70b8f5,plain_english_chatgpt_v1,"""I love you more than anything else in the world -- isn't that odd?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
4dd69660-883d-46a2-9bbb-7171c7e46777,plain_english_chatgpt_v1,"It's as strange as something I can't explain. I could say I love nothing more than you, but you shouldn't believe me; still, I'm not lying. I'm sorry for my cousin.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
23b8e08c-dfba-4842-a4f6-c328117ab0c1,plain_english_chatgpt_v1,"""I swear by my sword, Beatrice, you love me.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
d098026b-e15e-431e-a067-e9d8d9d9e73d,plain_english_chatgpt_v1,Don't promise and then take it back.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
778e7d49-4f9d-4e39-99b7-61230815ba01,plain_english_chatgpt_v1,"I will promise that you love me, and I will make anyone who says I don't love you regret it.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
da6a66f6-6199-4742-b2f3-3ebd9ed39af6,plain_english_chatgpt_v1,Aren't you going to take back what you said?,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c122667a-03fe-4af3-9511-fa391bc07594,plain_english_chatgpt_v1,"""I can't think of any way to make it better. I really love you.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
7cbbbdf5-40a2-42a4-9d73-7ea4b3b5d183,plain_english_chatgpt_v1,"""Well then, I hope God forgives me!""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
11bc69e0-3aaa-4cdb-8d1c-cea874ad0c9a,plain_english_chatgpt_v1,"""What did you do wrong, sweet Beatrice?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
5841bfff-2f93-40d6-abca-dd4b6bfb3c27,plain_english_chatgpt_v1,You stopped me at a good time; I was just about to say that I love you.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
8b1867d4-69e8-43a3-90ee-6731026b47c5,plain_english_chatgpt_v1,"""Do it with all your heart.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
f96dfc01-09ad-4ff0-ac47-740f05406010,plain_english_chatgpt_v1,I love you so much that I have no love left to argue against it.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
ce81af56-ccb2-4ae6-87e4-51ea3b0cc50a,plain_english_chatgpt_v1,"Come, tell me what you want me to do for you.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
d4be50c3-9158-4453-a7d8-60e4b7a945f7,plain_english_chatgpt_v1,"""Make sure Claudio is dead!""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
4c5923c7-f8c3-4e54-8808-affbee68287c,plain_english_chatgpt_v1,"""Ha, not for anything in the world!""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
ceaf26bb-03cb-417c-8d76-a97378fc404c,plain_english_chatgpt_v1,"""You hurt me by refusing to admit it. Goodbye.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
69c843e6-5af3-4315-a932-e51d9687828c,plain_english_chatgpt_v1,"""Wait, sweet Beatrice.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
e7501d59-a4e9-4992-887e-cf94e08f17d0,plain_english_chatgpt_v1,"I'm not really here, even though I am; you don't love me, so please let me leave.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
df0157ae-b4ba-4398-9191-25d3918ddc10,plain_english_chatgpt_v1,Beatrice - -,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
1561b652-12bd-4f75-9cd3-5d853011344a,plain_english_chatgpt_v1,"""I promise, I will go.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
ecb9d7b4-7fbf-486a-9d11-850be6afd4bd,plain_english_chatgpt_v1,"""Let's be friends first.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
d6b4ad49-6bbc-4475-b033-be83a5e74745,plain_english_chatgpt_v1,You find it easier to be my friend than to fight my enemy.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
20ef3104-8812-45c1-825c-21017f3a0fbe,plain_english_chatgpt_v1,"""Is Claudio your enemy?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
d6de25fa-18e7-40c9-bb52-e7118d929f4c,plain_english_chatgpt_v1,Isn't he a terrible villain for talking badly about my relative? I wish I were a man! I would confront him publicly and show everyone what he did. I would be so angry!,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
f1fc6568-3e26-490d-8910-af5977c4c6d6,plain_english_chatgpt_v1,"""Listen to me, Beatrice - -""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
7e2db778-74b8-4f30-a022-4479aa67afe8,plain_english_chatgpt_v1,"Sweet Hero! She has been hurt, she has been lied about, and she is in trouble.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
9cf269be-d712-47ac-b0a9-f19cc222013d,plain_english_chatgpt_v1,"""Hit —""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
ecee10f9-7691-475e-9cd0-a3ab1478710e,plain_english_chatgpt_v1,"Oh, princes and nobles! I wish I were a man for his sake, or that I had a friend who would be a man for me! But being a man has turned into just being polite, and bravery is now just talk. A man who only lies and swears is not really brave. I can’t become a man just by wishing, so I will suffer as a woman.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
1c7a7d01-b9dc-4f19-b634-d2039e241720,plain_english_chatgpt_v1,"Wait, dear Beatrice. I truly love you.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
0732f937-a54d-44c0-a59c-7183f735a036,plain_english_chatgpt_v1,Show your love for me in a different way than just making promises.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
daa65cda-8f9c-453e-ba02-4e437288b85f,plain_english_chatgpt_v1,Do you believe in your heart that Count Claudio has hurt Hero?,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c6780809-04f8-4b22-84d2-568b97935fc3,plain_english_chatgpt_v1,"Yes, as sure as I have thoughts or feelings.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
08124468-77ca-432c-b2f9-4221658816b8,plain_english_chatgpt_v1,"That's enough! I'm busy, and I will confront him. I'll kiss your hand now and then I have to go. Claudio will owe me a big explanation. Think of me as you hear about me. Go cheer up your cousin; I have to say she has died: goodbye.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
0e895e44-fde8-45b5-9283-28eacaa9d13f,plain_english_chatgpt_v1,"I really wonder how a man can laugh at others for being foolish in love, yet end up being just as foolish himself, like Claudio. He used to love simple things, but now he only cares about fancy clothes and music. He used to speak clearly like a soldier, but now he talks in a confusing way. I want a woman who has everything: beauty, wisdom, and kindness, or I won't want her at all.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
b6cbdba9-7f27-4777-842e-4f220f30160c,plain_english_chatgpt_v1,"""Come, should we listen to this music?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
3df89664-f00b-4e97-84fe-7cfecf4c6d65,plain_english_chatgpt_v1,"""Yes, my good lord.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
51341959-eb0a-4f5f-a945-d0e90f544732,plain_english_chatgpt_v1,"""Do you see where Benedick is hiding?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
13785cbc-af9e-4e25-8382-39a72123a8ad,plain_english_chatgpt_v1,"""Oh, that's fine, my lord.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
7b55bdfb-37c6-4f34-8387-4cc61d70de9f,plain_english_chatgpt_v1,"""Come on, Balthasar, let's listen to that song again.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
7764564e-a777-4061-a03d-b86c521f39c8,plain_english_chatgpt_v1,"Don't sigh anymore, ladies. Men have always been tricky. They can't stay true to one thing. So, don't be sad; let them go and be happy. Turn your sad songs into cheerful ones. Stop singing sad tunes; they only bring you down. Men have always been this way since the beginning of time.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
16b16bed-6ea6-400a-b5a2-85d82d130fc4,plain_english_chatgpt_v1,"""Honestly, that was a nice song. Come here, Leonato. What did you say today about your niece Beatrice being in love with Benedick?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c1dfba99-8db3-4a27-94ab-9e389efd1e7b,plain_english_chatgpt_v1,The bird is sitting. I never thought that lady would love any man.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
8d7b583b-b371-4d00-ab74-0bbc89be7278,plain_english_chatgpt_v1,"""No, me neither, but it's really surprising that she loves Signior Benedick so much, even though she always acted like she hated him.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
dd8a6e8a-d78a-4daa-bb1f-61cc49e513df,plain_english_chatgpt_v1,"I promise, my lord, I don’t know what to think, but she loves him so much that it’s hard to understand.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
bbbf211d-6317-4772-856f-097202bff9b3,plain_english_chatgpt_v1,"""Maybe she is just pretending.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
857187f7-8331-48b3-b705-86435c8def42,plain_english_chatgpt_v1,"""Yes, that's probably true.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
cdce6fdc-29a0-4834-af7f-5e9b59d94cea,plain_english_chatgpt_v1,Oh God! Pretend feelings? No one has ever faked love as well as she shows it.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
3440f1f9-5b27-4805-9235-8e5fcbeb42a7,plain_english_chatgpt_v1,"""What feelings is she showing?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
1e8f05a3-ea16-48e2-8e02-40bde522cce2,plain_english_chatgpt_v1,"""What will happen, my lord? She will make you sit — you heard my daughter say how.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
2836961f-00e2-4139-9571-3f2cb1938c18,plain_english_chatgpt_v1,"""She really did.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
dfe9120b-3574-4407-af59-b9ec62d55f17,plain_english_chatgpt_v1,How is that possible? You surprise me; I would have thought she couldn't be hurt by love at all.,chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
bd15c03c-9ec5-467a-a6b4-124681e439c7,plain_english_chatgpt_v1,"I would have bet it was true, my lord, especially about Benedick.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
4c263394-fece-42bf-a32f-65a8e73145ff,plain_english_chatgpt_v1,"""keep himself in such respect.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
c3c02824-b4b4-4689-8deb-17ca3ec3a17b,plain_english_chatgpt_v1,"""Has she told Benedick that she likes him?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
929b913e-e6b0-4367-b84a-16b523ed1018,plain_english_chatgpt_v1,"""No, and she promises she never will: that's what makes her unhappy.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
e3ea6e4c-6055-45b6-9cf0-0e7b072edca0,plain_english_chatgpt_v1,"It's true, your daughter says: ""Should I, who have often treated him with disrespect, write to him that I love him?""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
3264076f-7281-49f3-b654-dd7180ac7aa4,plain_english_chatgpt_v1,"She says this now as she starts to write to him, because she'll get up twenty times at night and sit in her nightgown until she finishes a letter: my daughter tells us everything.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
20162539-a397-43a8-b09e-54360576c6ae,plain_english_chatgpt_v1,"She falls to her knees, cries, and hits her heart, pulls her hair, prays, and curses: ""Oh, sweet Benedick! Please give me strength!"" LEONATO: Yes, my daughter says that, and she's so overwhelmed that sometimes I worry she might hurt herself.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
8ce5d54f-6bb2-4ba3-84bc-155a2e51ab83,plain_english_chatgpt_v1,"It would be better if Benedick heard about it from someone else, if she won't tell him.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
cfb9c053-3872-42c8-af15-111611c9531e,plain_english_chatgpt_v1,"""Why? He would just make fun of it and hurt the poor lady even more.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
f86347b8-91d5-4c5b-8a61-bed78a775552,plain_english_chatgpt_v1,"""It would be kind to hang him. She's a really nice lady, and everyone knows she's good.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
bf71a1c3-ba05-442e-bd69-c58fd2a344c7,plain_english_chatgpt_v1,"""And she is very smart.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
d3a6e7d8-53c6-44af-aabd-65eaedefdda9,plain_english_chatgpt_v1,"""In every way except for loving Benedick.""",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
08d898dc-1324-4e2d-b756-6baf72148fb0,plain_english_chatgpt_v1,"I feel sorry for her because I have a good reason, since I am her uncle and take care of her.",chatgpt-chat,chat_v1,complete,,needs_review,ai,,,2026-01-19T03:34:37.676072+00:00,2026-01-19T03:34:37.676072+00:00
